product_id,merchant_id,price,retail_price,currency_buyer,units_sold,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total,origin_country,merchant_title,merchant_rating
5d6f980190bd5f5694d25a6d,58314fcb7284901b7ca0d358,8,8,EUR,5000,4.14,555,304,122,68,23,38,white,50,Standard Shipping,3,41,50,CN,yuhkgmaal,3.799958669
5cdbb7300ffb0e5faa5d5d63,5819eb90d3d4474ddf97b23e,5,5,EUR,5000,3.6,763,308,146,130,55,124,white,7,Standard Shipping,2,20,50,CN,liaowangting,4.028857381
5cedf93ac0baab7389f4ccd7,58330d7def56284f7634e5e5,11,10,EUR,10000,4.05,1479,754,329,219,73,104,black,50,Standard Shipping,2,45,50,CN,yubenqiang,3.936382393
5d09ecc2f5d4eb7721203368,5925555b2cd9447854443c41,49,42,EUR,100,4.67,6,4,2,0,0,0,Rose red,2,Express Shipping,12,41,2,CN,Yanfeng Living museum,4.223137739
5eb5268448db4b2032243489,5e537a4038654d5bb8db71b4,5,5,EUR,100,4.83,6,5,1,0,0,0,red,1,Standard Shipping,2,40,50,CN,uiuieornt,3.038961039
5ed9bcfdaaa2b81d9c991b83,56da85f4df108f268b4a6618,4.66,11,EUR,100,2.92,24,9,0,4,2,9,black,50,Standard Shipping,1,41,50,CN,Ifyou521,4.275731375
5def3c02b8bdac0102daa099,553c93bcd57a0156022b1598,19,17,EUR,1000,3.4,255,96,44,37,23,55,greysnakeskinprint,49,Standard Shipping,5,21,50,CN,Vincent Fan,3.760579896
5d2fca68d4465c17e6206de7,5ad4325e9bda4e08bf7fd188,23,118,EUR,100,3.86,118,63,16,16,6,17,orange,50,Standard Shipping,6,54,50,CN,qinjingjing2018,4.064925465
5b12401145089b206d7a455e,5b0a66907752c8567c3cc671,9,10,EUR,100,3.84,51,27,6,8,3,7,white,2,Standard Shipping,3,39,50,CN,Amineefashionstore,3.651205937
5ccaadf547634f48ae1daf8c,5ae7cee3a71fbf0725de5d43,6,34,EUR,1000,3.41,106,35,19,22,14,16,pink,50,Standard Shipping,2,43,50,CN,dawtgkaopai,4.002935421
5da42681410d480fbb13c9db,5953816a9579d81e5edcc3d7,14,92,EUR,100,3.92,25,8,11,4,0,2,red,50,Standard Shipping,4,40,50,CN,iwannachange,4.227620087
5c0a0eab7721f07320bdacd0,59df389c88dd76239f03c701,22,19,EUR,20000,3.66,1103,461,218,170,94,160,denimblue,50,Standard Shipping,6,38,50,CN,shangjing1012,4.096907719
5e60a7a59c6112c4c01a2ded,5d46d6fd4c78550b43ab8351,8,7,EUR,1000,2.98,108,36,9,17,9,37,green,20,Standard Shipping,2,36,50,CN,Wushuang Sciense,3.475583864
593e59811897c53b972f5dc7,591a999d1a071f7e40e984a4,16,14,EUR,10000,4.34,3075,1974,581,275,91,154,black,50,Standard Shipping,4,47,50,CN,HOT SUMMERR,4.301174735
5aea67918a743b21013e41f6,57baf75f63834218e305e4f4,14,12,EUR,1000,3.74,582,252,117,95,46,72,white,43,Standard Shipping,3,26,50,CN,xiejiatang,3.885537769
5f11698e9a44cd5ecd1909db,5b24edf0d1c360301099e9c6,16,16,EUR,2,5,0,,,,,,,10,Standard Shipping,5,32,50,CN,xiaoguiling,4.303030303
5ccfa41e35af5c46c0bbad64,59a6cc4b21064f78b1bef62f,8,8,EUR,1000,4.18,668,385,126,85,33,39,green,48,Standard Shipping,2,15,50,CN,biaoqing,4.005740528
5c9b5efc65b4b3700cd6c679,56dd52e8e0a234169b46c4ca,9,8,EUR,5000,4.22,827,471,185,96,36,39,blue,50,Standard Shipping,3,43,50,CN,sundaterly,4.091418564
5e71b033d9b4ac3bfee4274f,5ad7066e1b98df3e558530a6,14,12,EUR,100,4.23,65,41,8,10,2,4,black,50,Standard Shipping,4,33,50,CN,SteelFular,4.169886364
5cdfa97c034a3c0f3af1bfd1,5926c5ace8ff5525241b368d,11,10,EUR,10000,3.76,1546,662,328,252,129,175,white,27,Standard Shipping,3,36,50,CN,Pentiumhorse,4.138885385
5ccfc1718249575e0f776a12,539937d634067e06707b1a8e,15,109,EUR,1000,3.96,382,190,83,48,25,36,black,50,Standard Shipping,4,36,50,CN,HOT DRESS,3.9682688
5ed4cabd34f3329741e8c3ee,5e63469b2fdc774466e15dd5,5.75,5,EUR,10,5,0,,,,,,white,5,Standard Shipping,2,139,50,CN,liyang163,2.333333333
5ea8dcee238ae108c8a57aa1,5533c83986ff95173dc017d0,9,8,EUR,1000,3.29,99,40,12,10,11,26,red,44,Standard Shipping,3,28,50,CN,shuilingjiao international trade company,4.080890774
5c8aa4b8571dc27f6022a29a,586fbd8b8c30e82bdcce557d,6,6,EUR,1000,3.21,362,117,60,52,48,85,black,50,Standard Shipping,2,24,50,CN,Fashion taste of life,4.15539398
5d523b41dc07526635f3ae75,5833f721e18c0f15d659a8ed,8,7,EUR,10000,4.09,1087,626,176,138,48,99,black,50,Standard Shipping,2,21,50,CN,letaoba,3.960935556
5b61a98ba3839047d010fd62,5a40bd3812fa1c2c21498ea7,5.73,5,EUR,1000,3.69,182,82,30,27,17,26,yellow,50,Standard Shipping,1,58,50,CN,AGone,4.279446408
5b31e341ec739662f2bd71ab,57aeb5fb5a4ac218de83b64d,8,7,EUR,20000,3.9,3700,1783,730,566,258,363,white,2,Standard Shipping,2,18,50,CN,superheros,4.130004214
5e047ffa271ecb01ce39ae76,5a20c64d8cf0ed4d57d60471,11,10,EUR,1000,3.35,85,27,16,17,10,15,winered,50,Standard Shipping,2,33,50,CN,yiludamai,3.895038168
5e6f1aa7c182c5b14b486f9d,5b0fa1b72c3c1d2abb34f1a4,8,7,EUR,50,3.67,6,2,1,2,1,0,brown,20,Standard Shipping,3,37,50,CN,xiakeliuxingfushi,3.791907514
5eeef4c4066647a9388a8ac2,5e2ecb9deed5087a7ba2f5f7,7,17,EUR,10,5,2,2,0,0,0,0,grey,2,Standard Shipping,2,21,50,CN,10 days delivery,3.608695652
5953892749a5f7756941171f,5542fcb264b4f014ce88ecae,4,6,EUR,50000,4,10927,5479,2331,1605,665,847,purple,50,Standard Shipping,1,30,50,CN,hui zhou ming mao yi,4.094694475
5ea8f0eb3f8a650a4227f717,5e4bb29957cc9b46d2e498f7,13,11,EUR,100,3.22,9,5,0,0,0,4,applegreen,50,Standard Shipping,3,41,50,CN,uiritnkdr,3.801801802
5d2823d9afa40277f9dcd92d,583658e928f25754106ae102,12,85,EUR,1000,4.15,153,87,30,19,6,11,offwhite,50,Standard Shipping,3,40,50,CN,asyouwill,4.233682721
5a6af94ffb04de342fa3ff8b,58a99ceca65ebc504a6ebf1e,5.78,50,EUR,5000,3.55,876,362,142,141,77,154,grey,50,Standard Shipping,1,10,50,CN,longming,3.966034959
5c83278c6b39e64d6c16c907,5bbf00e6c5fdec1c0e0d401d,5.86,11,EUR,1000,4.28,512,310,108,46,25,23,black,50,Standard Shipping,2,29,50,CN,liuliujiaroupian,4.264380531
5c874bffc7901e40dcb53cd2,59b7d6e1eea5c510889ea754,9,22,EUR,10000,3.82,1860,891,323,280,161,205,blue,50,Standard Shipping,3,18,50,CN,LISTONE,3.874032908
5e4ce8cc2ce2e50680cee732,589eb1c33205e17175cee2ee,3.87,4,EUR,1000,3.34,94,33,13,19,11,18,lightgray,1,Standard Shipping,1,22,50,CN,yykeaid,4.127366057
591e8dcf49043a6ea25b1a31,5885a7e767f7c84d7657d220,9,38,EUR,1000,4.52,312,216,64,16,9,7,white,50,Standard Shipping,3,55,50,CN,Durax,4.380173035
5e6079792389e6a7ef176eed,577fb2b368116418674befd9,5.74,5,EUR,100,3.38,58,24,6,11,2,15,yellow,1,Standard Shipping,2,30,50,CN,keepahorse,4.137581778
5d00ccdde1fe9971cb8aef7a,5acaf29d5ebcfd72403106a8,9,8,EUR,10000,4.06,1642,894,303,224,92,129,beige,28,Standard Shipping,3,23,50,CN,Suyi Technology,4.045170201
5eec6643d6854068e20df558,581c54c4dd99164b808ca531,8,55,EUR,7,5,1,1,0,0,0,0,white,50,Standard Shipping,3,63,50,CN,Chaoyang,4.248582231
5d82f19340367911da1b9ee7,5177b0b63feb620dd802a197,3.68,4,EUR,100,3.71,42,18,7,9,3,5,navy,1,Standard Shipping,1,38,50,Unknown,Maxnina,3.789601486
5e6885a8835b431211cdcd46,559f4066577ce11970f7f7fa,4.86,8,EUR,1000,3.89,115,55,23,20,3,14,white,1,Standard Shipping,1,38,50,CN,hangzhoukulunfushiyouxiangongsi,3.789900192
5e9afadf98c04211c179fcf4,5e4f330366b9710ecfaff138,12,11,EUR,50,3.29,7,1,3,1,1,1,black,50,Standard Shipping,3,36,50,CN,wandonqiushuai,3.464285714
5c78989a826e994cd3bdab97,58fcdd56cdb8e24565cc017e,15,25,EUR,1000,3.3,408,129,67,91,41,80,green,49,Standard Shipping,4,25,50,CN,Colorful Romance,3.94906367
5e913de867b78002c07d5ff9,558c2cdc89d53c4005ea2920,3.91,4,EUR,1000,3.73,145,64,30,18,14,19,yellow,50,Standard Shipping,1,48,50,CN,guangzhouweishiweifushiyouxiangongsi,3.884543646
5de22bd604954c94ec9b6c99,58c35950e2de036da9e2b570,11,14,EUR,100,3.16,38,11,7,7,3,10,black,9,Standard Shipping,3,94,50,CN,roserose,4.064229832
5d5bb89494613054c04a2e21,58131ddf6f55296033923a7c,11,84,EUR,100,3.46,56,23,9,8,3,13,orange-red,50,Standard Shipping,3,40,50,CN,vvfashion2016,4.201298485
5b1371ddd068ec1ed5ebabd1,594756ab53ebe27caad41157,8,30,EUR,10000,4.18,1352,777,274,155,55,91,green,50,Standard Shipping,2,33,50,CN,William&Jack,3.90254772
5954c8008329cb74b77e81e6,569f632ed5f0840dda331a97,14,12,EUR,10000,4.36,2010,1271,400,200,69,70,black,50,Standard Shipping,3,38,50,CN,haohuangsheng,4.238172633
5e7ee69fa9d2ef00550fedaf,59510a44905fdb0b8266ddc5,6,11,EUR,100,4,35,21,5,2,2,5,armygreen,50,Standard Shipping,2,25,50,CN,lianhaiqin,3.774114022
5d08893ebcf6877edd051a36,5b99f68520019041167b0b74,6,6,EUR,1000,4.18,352,211,59,40,17,25,yellow,5,Standard Shipping,2,37,50,CN,Yuanda Technology,3.935900327
5ec4d24b21c01ee2d6dfb50e,5b47ffa01e5bc91f3eea4f1f,12,11,EUR,100,3,6,2,0,2,0,2,white,10,Standard Shipping,3,25,50,CN,linpingstore,3.975409836
5dd372bed0d2f061a0c6fdea,56fba259138ef73c2a749a56,3.88,4,EUR,100,3.47,34,14,5,6,1,8,red,1,Standard Shipping,1,38,50,CN,zuilangmanDS,3.958790237
5b5815ff4092766d7dbafc3f,5810a3d4a70e0356e24d3c6c,8,7,EUR,20000,3.96,3761,1958,675,518,242,368,navyblue,50,Standard Shipping,2,20,50,CN,exingstore11,3.998797692
5d48ec8f6b0dcd5cb0c6265b,564d8a9ac0f55a1276cd96f8,12,48,EUR,1000,3.98,131,64,29,21,6,11,winered,50,Standard Shipping,3,43,50,CN,Cenic Beauty,4.105967054
5baf1d26c48bce0b1c46014b,59c86bce67e9be6f9da5cb03,5.65,33,EUR,1000,3.39,192,67,34,34,20,37,armygreen,50,Standard Shipping,2,41,50,CN,kuailem,4.030377279
5cfdbe0fba8cc019629e36f6,55419b79439bb51755098f63,11,11,EUR,1000,4.46,217,147,40,18,6,6,rosered,50,Standard Shipping,3,41,50,CN,Flirey co.ltd.,4.014663408
5c6a62559d67d46bb6ce5d70,57ee6909567a8d101913df98,12,11,EUR,1000,3.82,428,189,101,59,30,49,red,50,Standard Shipping,3,41,50,CN,Oneshopp,3.978864638
5ed213d6342ca33d87fe2ea4,5aa5d06da6bf7a7f7285bc0e,9,8,EUR,100,4.13,23,13,4,4,0,2,black,3,Standard Shipping,3,47,50,CN,Rmslkfgylove,4.239851419
5aed1470e9b72317ade10c19,5a5f153e430b71500d87877c,8,58,EUR,5000,3.45,920,288,207,190,99,136,green,5,Standard Shipping,3,43,50,CN,htaassw,4.192789292
5d1c8ce7d9ebfb1a55989de8,5495976a40b3782bc8b3654a,8,17,EUR,1000,3.39,219,86,33,30,20,50,green,1,Standard Shipping,2,41,50,CN,OOWW FASHION,3.954443095
5d178f2c35678a26633c3bff,584c23fbef56286074d2c9a6,5.79,5,EUR,5000,3.78,1022,470,194,155,74,129,white,6,Standard Shipping,2,47,50,CN,gaowenxiao,3.73247336
5c9f216de87867207c7ac74b,59b7d6e1eea5c510889ea754,8,16,EUR,10000,3.27,1167,412,187,166,113,289,white,12,Standard Shipping,2,18,50,CN,LISTONE,3.874032908
5ed8ea0b974ab76e85fb3459,5d3d0c2c4b4fdb2f38b5e54d,2.79,13,EUR,100,4,2,1,0,1,0,0,grey,35,Standard Shipping,1,48,50,CN,Beauty Designer,4.245225363
5c876f5b122fda4ffb5246d0,58d25a160490dc52e34022e7,9,84,EUR,100,3.73,82,32,16,22,4,8,pink,15,Standard Shipping,3,43,50,CN,resonal,3.909778862
5c8a16b5cb281923bc848d20,5bd29797d32ed5241007af46,8,7,EUR,20000,3.68,2015,911,340,279,169,316,orange,50,Standard Shipping,3,24,50,CN,hzruanyf,3.881463803
5c7e67e703cdc34ae8bd45a1,58a6f92596f1bb57c40b0d56,5.65,7,EUR,1000,4.24,319,183,69,37,19,11,navyblue,12,Standard Shipping,2,40,50,CN,wushein,4.047725187
5e4e29ed8753cc326396fbec,5808e2beff6c57435af7df2d,4.86,5,EUR,1000,3.79,200,95,35,28,16,26,white,1,Standard Shipping,1,20,50,CN,hcczhiqiang,4.189139269
5d82f2852a8c735a7daa3e55,58cf7224712870506c44edd9,6,8,EUR,1000,3.82,523,232,114,72,59,46,green,4,Standard Shipping,2,54,50,US,shopmeleeinc,4.170602859
5d0c7fda142e760e3b414d74,57f7b4a3bc506d1e56530cdd,6,9,EUR,1000,4.01,471,252,85,62,31,41,black,50,Standard Shipping,2,35,50,CN,WX Shop,4.092215569
5d170abbc3b82d2ca527b409,5787268541b5257c73d0132f,8,9,EUR,1000,4.22,621,373,117,66,27,38,red,50,Standard Shipping,2,39,50,CN,WPZ SHOP,4.192800855
5c36e83cc7d0216a7835b7a1,5639cd9bddb94f103070ef9f,11,50,EUR,5000,3.45,869,305,164,155,107,138,Black,50,Standard Shipping,2,43,50,CN,snowgirl,3.967520145
5a694c37a5419b68016bcb1c,59797d8e439a9870104928a1,9,17,EUR,10000,3.93,2253,1044,526,348,146,189,green,23,Standard Shipping,3,59,50,CN,qtcjcc03,4.343235349
5957163634bd9170cd0f7502,58d0c52c19bf8b6b34178db0,8,84,EUR,1000,3.74,536,231,104,92,46,63,,50,Standard Shipping,3,63,50,CN,886806Blw,4.267890819
5cbd345663e9171f9180b06d,55c8a4c33a698c6010edcd9e,12,11,EUR,20000,3.8,2066,932,422,317,151,244,black,25,Standard Shipping,3,49,50,CN,Smart Home International Co.Ltd,4.121483743
5cece16810467a5f254abaa9,5708773c3c02161b3f8c7900,14,37,EUR,1000,3.85,422,189,102,55,31,45,orange,50,Standard Shipping,4,41,50,CN,leiston,3.933581377
5eb7863e696078086baec0ab,58dfa91e42ab0953f96d31d0,8,7,EUR,100,4.07,14,9,0,3,1,1,black,1,Standard Shipping,3,33,50,CN,taizi,4.230555556
5e815f84532ff786c0d6190a,59c7610621064f2f6c8c9fe7,8,7,EUR,1000,3.09,337,101,46,61,40,89,yellow,50,Standard Shipping,3,37,50,CN,HuanShiCiTrade,4.097302505
5d3b25b59416e5223a1e30c1,584c23fbef56286074d2c9a6,7,6,EUR,5000,3.44,921,350,149,152,92,178,red,5,Standard Shipping,2,47,50,CN,gaowenxiao,3.73247336
5cd6627aa116696ad5a74fe4,5ba2251b4315d12ebce873fa,7,26,EUR,5000,3.59,677,288,101,119,62,107,red,50,Standard Shipping,2,33,50,CN,Luowei clothe,3.999819299
5d0334561d8cd85dc025691b,58481b8e728de666bd5b925f,16,111,EUR,1000,4.05,580,321,109,68,23,59,beige,50,Standard Shipping,4,44,50,CN,jayne208,4.193456615
5c1b3c204f9bf4042395e823,587f85cbb8038f4cb049c56c,11,24,EUR,1000,3.78,463,216,81,69,41,56,yellow,50,Standard Shipping,2,41,50,CN,First Crush,4.079643756
58db2a4eca5fec55a2b176a8,58c35950e2de036da9e2b570,9,65,EUR,1000,4.09,520,281,113,56,30,40,black,13,Standard Shipping,3,94,50,CN,roserose,4.064229832
5c81feb19a4d0e06ea86daf7,54d83b6b6b8a771e478558de,5,28,EUR,5000,3.29,1530,517,255,256,153,349,blue,1,Standard Shipping,2,26,50,CN,sell best quality goods,3.696054115
5c944cf5b82fb711ad500ec2,5853b96be788110ac30168b9,16,14,EUR,1000,4.52,552,394,97,33,9,19,,50,Express Shipping,6,43,50,CN,fengzhiqiang,4.254433947
5d2509a8b67b3f36849121a7,5b8deaae2eb51f6d30ff9a3d,7,6,EUR,1000,4.23,207,121,43,24,8,11,green,50,Standard Shipping,2,36,50,CN,bagbagbagshop,4.332429379
5afa87619987a56b4ae7405c,56d6cf588bd26e03ee663123,9,50,EUR,5000,3.6,985,388,198,168,77,154,black,50,Standard Shipping,3,43,50,CN,sangery,3.995056408
5cc7b24a607f2a6bbc3570e4,5848298b68eb84699231b1f2,1.76,2,EUR,100,4.63,35,27,5,2,0,1,white,2,Standard Shipping,1,45,9,CN,wenjd_415,4.455940501
5ccfa00e24ae2d5cf52f45ca,596636724b913a6954556581,8,7,EUR,1000,4.23,650,373,141,76,34,26,black,50,Standard Shipping,3,43,50,CN,lihui258,4.114800185
5d1c1f12c794de7b30320ba6,55c8a4c33a698c6010edcd9e,4.69,4,EUR,5000,3.95,574,274,136,77,38,49,green,3,Standard Shipping,1,49,50,CN,Smart Home International Co.Ltd,4.121483743
5d00afae32ac2c5a78cc059c,5695ee973fa51e32deafd9c9,8,18,EUR,1000,4.15,158,88,34,18,7,11,green,50,Standard Shipping,2,43,50,CN,Liifashion,3.740885355
5e9ea7ba3a27db3e80bb7b6e,582833faea77701b456c786a,6,6,EUR,100,3.47,19,6,5,4,0,4,grey,10,Standard Shipping,2,45,50,CN,Sangboo Store,3.86754717
5eb4dd1bba09581b242c01b0,57864d704d669274929898fb,6,33,EUR,10,2.33,3,1,0,0,0,2,blue,50,Standard Shipping,2,41,50,CN,shenzhenfuzhuangmaoyiyouxiangongsidianpu,3.924677409
5e79d1d09981e55d65627085,5d454f4056a26067881bb903,4.65,4,EUR,50,5,0,,,,,,lightpink,9,Standard Shipping,1,36,50,CN,yqlili666,3.891791045
5edf2eac07570835cf35ee02,5e606b6e29e7867135073fbe,2.67,67,EUR,10,5,0,,,,,,purple,5,Standard Shipping,1,27,50,CN,hehaiyan,3.692307692
5ed89a314342ce2530775c08,593fcbd5ff3e807d6a8485ff,11,10,EUR,100,3.5,10,4,2,0,3,1,red,49,Standard Shipping,3,30,50,CN,shiyipanpan,4.024460098
5eb3937c9dd6ca23dcb12315,582c4556ef562807126df946,5,26,EUR,100,4,4,3,0,0,0,1,pink,50,Standard Shipping,2,41,50,CN,supardaily,4.157547692
5d4930a022fd6c0c10d9b8e3,5ba0fe4673d934503a6cb6ad,11,11,EUR,1000,4.22,223,136,43,20,6,18,purple,5,Standard Shipping,3,35,50,CN,bumanke003,3.766116942
5899205070782c519e2d8738,57a995f564fa71286bac2109,7,11,EUR,20000,3.98,6510,3140,1357,1154,445,414,grey,5,Standard Shipping,2,41,50,CN,Shelan,4.063965982
5cccf1b9e723f0635d81553c,5ae00dbf67d25c69bcf0251c,12,11,EUR,1000,3.61,171,73,30,26,13,29,white,7,Standard Shipping,3,54,50,CN,yuanhuaxiaodaian,4.194554147
5e915fc33b3c4742cfd78b63,5d5f4780bd01a83fca39e0db,1.72,26,EUR,1000,4.33,18,10,5,2,1,0,yellow,9,Standard Shipping,1,43,50,CN,LLpp,4.007283321
5ebe0ff82d407f12e15d8b69,5d3d417070327a201bfcd655,1.72,2,EUR,100,4.23,13,7,4,0,2,0,fluorescentgreen,3,Standard Shipping,1,55,50,CN,Zhihua Fashion,4.0032
5a7033cfd91790235ed80f19,596c927e94158579f28517e3,8,47,EUR,10000,4.21,1631,945,333,201,62,90,gray,6,Standard Shipping,3,38,50,CN,The Small's store,4.321880651
5eb0f505ff79823411767eca,565c293d99558d1ed8ae7fb2,5.8,9,EUR,1000,3.83,52,25,7,11,4,5,rosered,4,Standard Shipping,2,43,50,CN,Yellow store,3.809966425
5b17a4cff4979a14e3b4bf7f,58106cfce516491e6e5f1e53,7,6,EUR,50000,4.12,9207,5077,1860,1185,467,618,black,6,Standard Shipping,2,18,50,CN,yangaiqun,4.156197709
5eb64eca0c8dbe3dfc55c400,5e9c44cdf5b57cfb27118f62,3.66,26,EUR,100,3.2,10,4,2,0,0,4,green,50,Standard Shipping,1,140,50,CN,Zhenxuan,3.338289963
5d2ee72ad0c3c6130e8e15e8,58a6b5d975b8da57c954c719,3.83,4,EUR,5000,3.76,337,163,48,54,27,45,black,50,Standard Shipping,1,42,50,CN,Dazzling_store,4.285597736
5b45bfd6d26302285f0f83e6,53ad2f5a46188e43c8b6bef6,13,84,EUR,10000,4.36,2592,1632,531,260,68,101,black,50,Standard Shipping,3,33,50,CN,Keeptop international,4.301066655
5c079b1b3d864936c0a4c1a3,587f85cbb8038f4cb049c56c,6,17,EUR,5000,3.85,817,384,160,125,59,89,blue,1,Standard Shipping,2,41,50,CN,First Crush,4.079643756
5cdd1c445632da70960b4b9a,5960922537635d7e09b47c1d,15,59,EUR,100,3.87,202,94,50,21,12,25,,11,Standard Shipping,4,30,50,CN,Simorly,4.157836796
5ee47535e0fdab19513772a7,5d4a717070327a03c1e7644e,1.71,2,EUR,50,4.67,3,2,1,0,0,0,grey,2,Standard Shipping,1,31,50,CN,dududustore,3.797448166
5cf5d255217c704c9f5ac4e0,53994751796f684b7f2193b5,12,43,EUR,10000,3.87,632,303,122,99,35,73,lightpink,50,Standard Shipping,3,42,50,CN,Clothes-Market,3.972937352
5b61488334144513e27ce380,59c86bce67e9be6f9da5cb03,9,8,EUR,1000,4.17,648,347,160,76,33,32,black,50,Standard Shipping,3,41,50,CN,kuailem,4.030377279
5e9ea0052f7e421781e951fa,57d64f7bcafd22102c3a5fc2,2,56,EUR,1000,3.73,41,17,10,6,2,6,green,2,Standard Shipping,1,27,50,CN,MC lin store,3.909907021
5ea3ec32cf46550c2ee011e8,5e5dec4430477e47e6838d5d,5,5,EUR,100,3.4,25,11,3,2,3,6,black,50,Standard Shipping,2,35,50,CN,cloudya,3.918367347
5d48e96858129b44c0324f90,582872761004352e57ee38a1,9,14,EUR,10000,4.14,644,363,134,71,27,49,purple,50,Standard Shipping,3,43,50,CN,pumpkin262012,3.849194361
5e65bf0988c42d5a40179cb4,5b0b907d59206904541886cf,16,14,EUR,1000,4.27,127,75,31,9,4,8,gray & white,50,Standard Shipping,4,36,50,CN,huangyulanl,4.217898833
5c9c7c98b453e26d96b0341f,59a8267535e73b1fe45b702e,7,6,EUR,5000,3.23,1212,393,201,198,133,287,white,9,Standard Shipping,2,13,50,CN,cyh888,3.68742586
5acefb2f16d944554a579745,57086fd7fa6bee434d0e5852,7,84,EUR,10000,3.93,2526,1269,485,355,153,264,purple,50,Standard Shipping,2,41,50,CN,Surper boutique,4.029235311
579c11beaa8aa377f926b2ea,57568f454054c95cbd8d1619,8,54,EUR,50000,3.69,14568,5946,2952,2624,1310,1736,grey,50,Standard Shipping,3,78,50,CN,Goddess-Beauty,3.840256937
5ecb231abbaf9c260ba413ea,5dc3de943710b9143904fdd9,8,7,EUR,100,3.8,15,9,1,1,1,3,grey,50,Standard Shipping,3,14,50,CN,520daiwenqi.show,4.045454545
5c9da0f8593b264e85540ba3,5b1522ab7b94e12ee3d455c9,8,7,EUR,10000,3.66,864,366,168,129,76,125,white,50,Standard Shipping,3,24,50,CN,pan-emily,3.849592549
5ec3838095806b23bae8412b,556425de56aea60ea1d17778,3,3,EUR,100,4.04,47,22,13,6,4,2,brown & yellow,1,Standard Shipping,1,29,50,CN,changzhouzeranshangmaoyouxiangongsi,4.093588282
5d30353626e12b6a5c2b44f6,570e15d2a18a3f5bc5285b9d,8,20,EUR,1000,3.12,341,106,45,62,39,89,skyblue,50,Standard Shipping,2,138,50,CN,blessua,3.953168745
5d299060d270a82a82344c01,5aea8f2ccac3c5238de1a99c,11,49,EUR,100,3.73,26,12,4,3,5,2,winered,25,Standard Shipping,2,43,50,CN,libo peng,4.143965517
5d42ab33e2f3da0f1d959b01,5aa1f31308a2240a052e9a1a,13,11,EUR,1000,3.36,350,115,75,54,33,73,red,50,Standard Shipping,3,14,50,CN,WDHDAGE,3.872009976
5a2f7cdb5cc9a60fadb7abc6,5972058b439a9828e425dd78,11,11,EUR,5000,4.16,1401,777,298,185,54,87,white,41,Standard Shipping,2,37,50,CN,chailing,4.054470783
5ca2f72d96d90c7ed661b692,584bcf7bfef409603f39b619,7,7,EUR,1000,4.02,636,330,128,90,34,54,white,50,Standard Shipping,2,41,50,CN,Chuanpu,4.018157136
5ed48479a79b693eae66e575,5d676dae88a10253b1781da6,9,10,EUR,10,5,0,,,,,,black,50,Standard Shipping,3,43,50,CN,pedeska,3.690721649
5e956110d55c740fe1578225,54db03867851097093c0efe7,8,7,EUR,100,4.19,54,33,10,4,2,5,pink,50,Standard Shipping,2,21,50,CN,fuzhoushicangshanqutiantuwenhuachuanboyouxiangongsi,3.851930137
5cfa0a9de936495950c04101,5ae29b4e1baafe7c0109c5ae,8,8,EUR,1000,4.06,121,61,28,16,10,6,pink,1,Standard Shipping,3,42,50,CN,longlongchenchen,4.024242424
5ce2439e619d074a2e7b8481,5ae90e716691361cdb40fb0b,6,17,EUR,5000,4.26,550,322,122,62,13,31,grey,20,Standard Shipping,2,48,50,CN,jjqiiozoqv,4.27486594
5cc6cc24034a3c48657edb3f,5864767762a1e84ca30df7c9,13,93,EUR,100,4.09,127,68,27,15,9,8,pink,5,Standard Shipping,3,40,50,CN,yourvogue,4.235381806
5aa0ee9c8304252fddfcc4f1,58c921126c30436b692b1ead,13,59,EUR,1000,4.14,870,520,133,106,40,71,navyblue,50,Standard Shipping,3,43,50,CN,speedup,4.038733886
5cededafd481f058c1c52148,585a8e9a7b78704cd251a232,5,5,EUR,5000,3.88,883,446,162,109,59,107,black,50,Standard Shipping,2,23,50,CN,yuanchentrade,4.120676597
5eb399f9f7086c24de6a958c,550bed073fca100d87116858,3.69,53,EUR,100,4.36,11,6,3,2,0,0,black,1,Standard Shipping,1,27,50,CN,xonyaly,3.855595668
5e6896fefcbdc64ff96f9935,5e5363458cd99e4035bcd1c8,3.85,69,EUR,1000,3.23,185,51,33,42,26,33,multicolor,1,Standard Shipping,1,25,50,CN,chengyongbo64,3.960170697
5e93ffb081f3830154bf3585,5700e7eac1bed1088d6cd40a,11,10,EUR,100,3.91,22,13,1,4,1,3,white,50,Standard Shipping,3,40,50,CN,loft415,4.106342523
5eedd34f85d8a51957774703,5de7643c8db42003000ba7f1,8,85,EUR,100,4.5,14,9,3,2,0,0,white,1,Standard Shipping,2,15,50,CN,Kelecha1,3.901734104
5e9fcb1b93ebc013c8dc9f18,58c214fd95dc43508c12899c,7,7,EUR,10,3.36,11,4,1,3,1,2,black,1,Standard Shipping,2,38,50,CN,mermaidpainting,3.810479376
5ae186aea9cca955de69c5c0,58cf8bc8375c92523736b540,11,24,EUR,1000,3.73,154,68,31,21,14,20,white,50,Standard Shipping,3,42,50,CN,Youth Forever,4.213438569
5d27f983780e69046e93254c,5533c83986ff95173dc017d0,11,10,EUR,5000,3.2,249,85,35,38,26,65,black,35,Standard Shipping,2,28,50,CN,shuilingjiao international trade company,4.080890774
